flight_ID,scheduled_flt_time,scheduled_flt_time_Local,BGATE_ID,
KL4331,2016/9/14 3:20,2016/9/14 11:20,B201,
CZ3517,2016/9/14 3:20,2016/9/14 11:20,B201,
MU3623,2016/9/14 3:20,2016/9/14 11:20,B201,
MF1397,2016/9/14 3:20,2016/9/14 11:20,B201,
MU2283,2016/9/14 3:20,2016/9/14 11:20,B18,
CZ9699,2016/9/14 3:20,2016/9/14 11:20,B18,
HU7261,2016/9/14 3:20,2016/9/14 11:20,B225,
MU3627,2016/9/14 3:25,2016/9/14 11:25,B215,
CZ3799,2016/9/14 3:25,2016/9/14 11:25,B215,
MF1659,2016/9/14 3:25,2016/9/14 11:25,B215,
CZ6059,2016/9/14 3:25,2016/9/14 11:25,A05,
CZ9615,2016/9/14 3:25,2016/9/14 11:25,B224,
MU5252,2016/9/14 3:25,2016/9/14 11:25,B224,
FM9306,2016/9/14 3:30,2016/9/14 11:30,B231,
MU9306,2016/9/14 3:30,2016/9/14 11:30,B231,
ZH4306,2016/9/14 3:30,2016/9/14 11:30,A130,
CA4306,2016/9/14 3:30,2016/9/14 11:30,A130,
ZH9671,2016/9/14 3:35,2016/9/14 11:35,A125,
KY9671,2016/9/14 3:35,2016/9/14 11:35,A125,
CA3407,2016/9/14 3:35,2016/9/14 11:35,A125,
CZ8671,2016/9/14 3:40,2016/9/14 11:40,B213,
CZ3227,2016/9/14 3:40,2016/9/14 11:40,B219,
Y87141,2016/9/14 3:45,2016/9/14 11:45,B235,
HU7141,2016/9/14 3:45,2016/9/14 11:45,B235,
MU3638,2016/9/14 3:45,2016/9/14 11:45,B220,
MF4382,2016/9/14 3:45,2016/9/14 11:45,B220,
CZ6746,2016/9/14 3:45,2016/9/14 11:45,B220,
SU3823,2016/9/14 3:45,2016/9/14 11:45,"A10,B04",
CZ355,2016/9/14 3:45,2016/9/14 11:45,"A10,B04",
MU4490,2016/9/14 3:45,2016/9/14 11:45,B904,
MF1211,2016/9/14 3:45,2016/9/14 11:45,B904,
CZ3327,2016/9/14 3:45,2016/9/14 11:45,B904,
CZ3415,2016/9/14 3:50,2016/9/14 11:50,B01,
MU3548,2016/9/14 3:50,2016/9/14 11:50,B01,
MF1295,2016/9/14 3:50,2016/9/14 11:50,B01,
CZ8124,2016/9/14 3:50,2016/9/14 11:50,B209,
OQ2324,2016/9/14 3:50,2016/9/14 11:50,B209,
MF1727,2016/9/14 3:50,2016/9/14 11:50,B204,
CZ3869,2016/9/14 3:50,2016/9/14 11:50,B204,
MU3478,2016/9/14 3:50,2016/9/14 11:50,B204,
MU5182,2016/9/14 3:55,2016/9/14 11:55,B229,
SC1318,2016/9/14 3:55,2016/9/14 11:55,A126,
ZH1318,2016/9/14 3:55,2016/9/14 11:55,A126,
CA1318,2016/9/14 3:55,2016/9/14 11:55,A126,
HU7380,2016/9/14 3:55,2016/9/14 11:55,B227,
CZ3103,2016/9/14 4:00,2016/9/14 12:00,B222,
DL7818,2016/9/14 4:00,2016/9/14 12:00,B222,
MF1005,2016/9/14 4:00,2016/9/14 12:00,B222,
MU3115,2016/9/14 4:00,2016/9/14 12:00,B222,
CZ3235,2016/9/14 4:00,2016/9/14 12:00,B203,
CZ621,2016/9/14 4:00,2016/9/14 12:00,A01,
CZ3933,2016/9/14 4:00,2016/9/14 12:00,B09,
SC1170,2016/9/14 4:00,2016/9/14 12:00,A127,
CA1170,2016/9/14 4:00,2016/9/14 12:00,A127,
MF3232,2016/9/14 4:05,2016/9/14 12:05,B226,
MU5959,2016/9/14 4:05,2016/9/14 12:05,B226,
CZ9653,2016/9/14 4:05,2016/9/14 12:05,B226,
MU5776,2016/9/14 4:05,2016/9/14 12:05,B226,
MU4443,2016/9/14 4:05,2016/9/14 12:05,B07,
CZ3211,2016/9/14 4:05,2016/9/14 12:05,B07,
MF1105,2016/9/14 4:05,2016/9/14 12:05,B07,
CA4898,2016/9/14 4:10,2016/9/14 12:10,A13,
SC4898,2016/9/14 4:10,2016/9/14 12:10,A13,
ZH9661,2016/9/14 4:10,2016/9/14 12:10,A15,
KY9661,2016/9/14 4:10,2016/9/14 12:10,A15,
CA3481,2016/9/14 4:10,2016/9/14 12:10,A15,
MU5258,2016/9/14 4:10,2016/9/14 12:10,B234,
CZ9637,2016/9/14 4:10,2016/9/14 12:10,B234,
NS3204,2016/9/14 4:15,2016/9/14 12:15,B211,
MF7032,2016/9/14 4:15,2016/9/14 12:15,B211,
MU3332,2016/9/14 4:15,2016/9/14 12:15,B02,
3U3017,2016/9/14 4:15,2016/9/14 12:15,B02,
CZ3443,2016/9/14 4:15,2016/9/14 12:15,B02,
MF1323,2016/9/14 4:15,2016/9/14 12:15,B02,
OZ370,2016/9/14 4:20,2016/9/14 12:20,A106,
CZ6563,2016/9/14 4:20,2016/9/14 12:20,B906,
MF1731,2016/9/14 4:20,2016/9/14 12:20,B212,
CZ3873,2016/9/14 4:20,2016/9/14 12:20,B212,
MU3496,2016/9/14 4:20,2016/9/14 12:20,B212,
QF3631,2016/9/14 4:20,2016/9/14 12:20,B03,
CZ3741,2016/9/14 4:20,2016/9/14 12:20,B03,
MF1609,2016/9/14 4:20,2016/9/14 12:20,B03,
MU4457,2016/9/14 4:20,2016/9/14 12:20,B03,
MF1367,2016/9/14 4:25,2016/9/14 12:25,B217,
MU3546,2016/9/14 4:25,2016/9/14 12:25,B217,
CZ3487,2016/9/14 4:25,2016/9/14 12:25,B217,
QF3635,2016/9/14 4:25,2016/9/14 12:25,B217,
CZ5236,2016/9/14 4:25,2016/9/14 12:25,B08,
MF8330,2016/9/14 4:25,2016/9/14 12:25,B08,
MU9310,2016/9/14 4:30,2016/9/14 12:30,B233,
FM9310,2016/9/14 4:30,2016/9/14 12:30,B233,
CA1352,2016/9/14 4:30,2016/9/14 12:30,A132,
SC1352,2016/9/14 4:30,2016/9/14 12:30,A132,
ZH1352,2016/9/14 4:30,2016/9/14 12:30,A132,
FM9308,2016/9/14 4:35,2016/9/14 12:35,B232,
MU9308,2016/9/14 4:35,2016/9/14 12:35,B232,
CZ3195,2016/9/14 4:35,2016/9/14 12:35,B215,
VN3503,2016/9/14 4:35,2016/9/14 12:35,A02,
CZ373,2016/9/14 4:35,2016/9/14 12:35,A02,
MF9003,2016/9/14 4:35,2016/9/14 12:35,A02,
CA1392,2016/9/14 4:35,2016/9/14 12:35,A16,
ZH1392,2016/9/14 4:35,2016/9/14 12:35,A16,
KE866,2016/9/14 4:40,2016/9/14 12:40,A106,
MF9011,2016/9/14 4:40,2016/9/14 12:40,A05,
CZ3081,2016/9/14 4:40,2016/9/14 12:40,A05,
MF9051,2016/9/14 4:45,2016/9/14 12:45,A101,
CZ3039,2016/9/14 4:45,2016/9/14 12:45,A101,
CA4356,2016/9/14 4:45,2016/9/14 12:45,A18,
ZH4356,2016/9/14 4:45,2016/9/14 12:45,A18,
MF4419,2016/9/14 4:45,2016/9/14 12:45,B218,
CZ6790,2016/9/14 4:45,2016/9/14 12:45,B218,
MU3460,2016/9/14 4:45,2016/9/14 12:45,B218,
MU3615,2016/9/14 4:45,2016/9/14 12:45,B908,
MF1115,2016/9/14 4:45,2016/9/14 12:45,B908,
CZ3221,2016/9/14 4:45,2016/9/14 12:45,B908,
CZ6023,2016/9/14 4:50,2016/9/14 12:50,"A10,B04",
CZ3821,2016/9/14 4:50,2016/9/14 12:50,B10,
MF1681,2016/9/14 4:50,2016/9/14 12:50,B10,
MU3586,2016/9/14 4:50,2016/9/14 12:50,B10,
SC4712,2016/9/14 4:50,2016/9/14 12:50,A124,
CA4712,2016/9/14 4:50,2016/9/14 12:50,A124,
HU7806,2016/9/14 4:55,2016/9/14 12:55,B229,
MU3365,2016/9/14 4:55,2016/9/14 12:55,B214,
CZ6322,2016/9/14 4:55,2016/9/14 12:55,B214,
KL4438,2016/9/14 4:55,2016/9/14 12:55,B214,
CZ3511,2016/9/14 4:55,2016/9/14 12:55,B223,
MU3492,2016/9/14 4:55,2016/9/14 12:55,B223,
MF1391,2016/9/14 4:55,2016/9/14 12:55,B223,
CZ324,2016/9/14 5:00,2016/9/14 13:00,"A01,B02",
MU3665,2016/9/14 5:00,2016/9/14 13:00,B221,
MF1405,2016/9/14 5:00,2016/9/14 13:00,B221,
CZ3525,2016/9/14 5:00,2016/9/14 13:00,B221,
YTN560U,2016/9/14 5:00,2016/9/14 13:00,,
CA3369,2016/9/14 5:00,2016/9/14 13:00,A14,
KY9639,2016/9/14 5:00,2016/9/14 13:00,A14,
ZH9639,2016/9/14 5:00,2016/9/14 13:00,A14,
ZH9575,2016/9/14 5:05,2016/9/14 13:05,A17,
KY9575,2016/9/14 5:05,2016/9/14 13:05,A17,
CA3395,2016/9/14 5:05,2016/9/14 13:05,A17,
HU7243,2016/9/14 5:05,2016/9/14 13:05,B225,
MF9045,2016/9/14 5:05,2016/9/14 13:05,A03,
CZ3047,2016/9/14 5:05,2016/9/14 13:05,A03,
CZ3361,2016/9/14 5:05,2016/9/14 13:05,B01,
MU4461,2016/9/14 5:05,2016/9/14 13:05,B01,
MF1243,2016/9/14 5:05,2016/9/14 13:05,B01,
MU5322,2016/9/14 5:10,2016/9/14 13:10,B228,
BR798,2016/9/14 5:10,2016/9/14 13:10,A119,
ZH9691,2016/9/14 5:15,2016/9/14 13:15,A15,
MF1581,2016/9/14 5:15,2016/9/14 13:15,B902,
MU3510,2016/9/14 5:15,2016/9/14 13:15,B902,
CZ3711,2016/9/14 5:15,2016/9/14 13:15,B902,
CZ5286,2016/9/14 5:15,2016/9/14 13:15,B219,
MF8386,2016/9/14 5:15,2016/9/14 13:15,B219,
CZ3168,2016/9/14 5:20,2016/9/14 13:20,B907,
3U8162,2016/9/14 5:20,2016/9/14 13:20,B230,
CZ352,2016/9/14 5:20,2016/9/14 13:20,"A02,B03",
KL4329,2016/9/14 5:20,2016/9/14 13:20,"A02,B03",
CZ394,2016/9/14 5:20,2016/9/14 13:20,"A04,B07",
SQ851,2016/9/14 5:25,2016/9/14 13:25,A109,
VA5656,2016/9/14 5:25,2016/9/14 13:25,A109,
MU2302,2016/9/14 5:25,2016/9/14 13:25,B13,
MU3283,2016/9/14 5:25,2016/9/14 13:25,B202,
MF4052,2016/9/14 5:25,2016/9/14 13:25,B202,
CZ9597,2016/9/14 5:25,2016/9/14 13:25,B13,
CZ6342,2016/9/14 5:25,2016/9/14 13:25,B202,
K6659,2016/9/14 5:25,2016/9/14 13:25,A102,
CA1322,2016/9/14 5:30,2016/9/14 13:30,A128,
ZH1322,2016/9/14 5:30,2016/9/14 13:30,A128,
CA4308,2016/9/14 5:30,2016/9/14 13:30,A130,
ZH4308,2016/9/14 5:30,2016/9/14 13:30,A130,
MF9014,2016/9/14 5:35,2016/9/14 13:35,"A05,B04",
CZ362,2016/9/14 5:35,2016/9/14 13:35,"A05,B04",
CZ3894,2016/9/14 5:35,2016/9/14 13:35,B213,
AF3417,2016/9/14 5:35,2016/9/14 13:35,B213,
MF1752,2016/9/14 5:35,2016/9/14 13:35,B213,
MU3523,2016/9/14 5:35,2016/9/14 13:35,B213,
MF1519,2016/9/14 5:35,2016/9/14 13:35,B210,
CZ3637,2016/9/14 5:35,2016/9/14 13:35,B210,
MU3426,2016/9/14 5:35,2016/9/14 13:35,B210,
ZH9653,2016/9/14 5:40,2016/9/14 13:40,A125,
HU7393,2016/9/14 5:40,2016/9/14 13:40,B227,
MK681,2016/9/14 5:45,2016/9/14 13:45,A105,
MU3574,2016/9/14 5:45,2016/9/14 13:45,B212,
MF1509,2016/9/14 5:45,2016/9/14 13:45,B212,
CZ3625,2016/9/14 5:45,2016/9/14 13:45,B212,
JD5131,2016/9/14 5:45,2016/9/14 13:45,B235,
MF1655,2016/9/14 5:50,2016/9/14 13:50,B209,
CZ3795,2016/9/14 5:50,2016/9/14 13:50,B209,
MU4480,2016/9/14 5:50,2016/9/14 13:50,B209,
MU9358,2016/9/14 5:50,2016/9/14 13:50,B226,
FM9358,2016/9/14 5:50,2016/9/14 13:50,B226,
CZ6049,2016/9/14 5:50,2016/9/14 13:50,A121,
SC1382,2016/9/14 5:55,2016/9/14 13:55,A127,
CA1382,2016/9/14 5:55,2016/9/14 13:55,A127,
MF4372,2016/9/14 5:55,2016/9/14 13:55,B208,
MU3648,2016/9/14 5:55,2016/9/14 13:55,B208,
CZ6732,2016/9/14 5:55,2016/9/14 13:55,B208,
MU4522,2016/9/14 5:55,2016/9/14 13:55,B201,
MF1305,2016/9/14 5:55,2016/9/14 13:55,B201,
3U3021,2016/9/14 5:55,2016/9/14 13:55,B201,
CZ3425,2016/9/14 5:55,2016/9/14 13:55,B201,
MF1011,2016/9/14 6:00,2016/9/14 14:00,B01,
CZ3109,2016/9/14 6:00,2016/9/14 14:00,B01,
MU3109,2016/9/14 6:00,2016/9/14 14:00,B01,
CZ379,2016/9/14 6:00,2016/9/14 14:00,"A10,B08",
CZ329,2016/9/14 6:00,2016/9/14 14:00,A117,
KY9665,2016/9/14 6:00,2016/9/14 14:00,A16,
CA3423,2016/9/14 6:00,2016/9/14 14:00,A16,
ZH9665,2016/9/14 6:00,2016/9/14 14:00,A16,
MU2491,2016/9/14 6:05,2016/9/14 14:05,B18,
CZ9612,2016/9/14 6:05,2016/9/14 14:05,B18,
CZ397,2016/9/14 6:05,2016/9/14 14:05,A03,
CA3445,2016/9/14 6:05,2016/9/14 14:05,A13,
KY9169,2016/9/14 6:05,2016/9/14 14:05,A13,
ZH9169,2016/9/14 6:05,2016/9/14 14:05,A13,
MU2673,2016/9/14 6:10,2016/9/14 14:10,B224,
MU3796,2016/9/14 6:10,2016/9/14 14:10,B232,
KN5818,2016/9/14 6:10,2016/9/14 14:10,B232,
KY9425,2016/9/14 6:10,2016/9/14 14:10,A18,
ZH9425,2016/9/14 6:10,2016/9/14 14:10,A18,
CA3425,2016/9/14 6:10,2016/9/14 14:10,A18,
ZH3201,2016/9/14 6:15,2016/9/14 14:15,A108,
NH924,2016/9/14 6:15,2016/9/14 14:15,A108,
CA6699,2016/9/14 6:15,2016/9/14 14:15,A108,
CZ3085,2016/9/14 6:15,2016/9/14 14:15,A115,
MF1575,2016/9/14 6:20,2016/9/14 14:20,B02,
CZ3705,2016/9/14 6:20,2016/9/14 14:20,B02,
MU3400,2016/9/14 6:20,2016/9/14 14:20,B02,
MU4411,2016/9/14 6:25,2016/9/14 14:25,B04,
MF1407,2016/9/14 6:25,2016/9/14 14:25,B04,
CZ3527,2016/9/14 6:25,2016/9/14 14:25,B04,
MF8334,2016/9/14 6:25,2016/9/14 14:25,B215,
CZ5240,2016/9/14 6:25,2016/9/14 14:25,B215,
MU4439,2016/9/14 6:25,2016/9/14 14:25,B211,
CZ3217,2016/9/14 6:25,2016/9/14 14:25,B211,
MF1111,2016/9/14 6:25,2016/9/14 14:25,B211,
MU5310,2016/9/14 6:30,2016/9/14 14:30,B15,
CZ9616,2016/9/14 6:30,2016/9/14 14:30,B15,
CZ335,2016/9/14 6:30,2016/9/14 14:30,A110,
KL4325,2016/9/14 6:30,2016/9/14 14:30,A110,
JL088,2016/9/14 6:30,2016/9/14 14:30,A103,
CZ4852,2016/9/14 6:30,2016/9/14 14:30,A103,
MU8745,2016/9/14 6:30,2016/9/14 14:30,A103,
MU5736,2016/9/14 6:30,2016/9/14 14:30,B16,
CZ9725,2016/9/14 6:30,2016/9/14 14:30,B16,
CZ699,2016/9/14 6:35,2016/9/14 14:35,A01,
MH377,2016/9/14 6:40,2016/9/14 14:40,A101,
GJ8700,2016/9/14 6:40,2016/9/14 14:40,A126,
MU3621,2016/9/14 6:45,2016/9/14 14:45,B223,
CZ3775,2016/9/14 6:45,2016/9/14 14:45,B223,
MF1641,2016/9/14 6:45,2016/9/14 14:45,B223,
CZ3877,2016/9/14 6:50,2016/9/14 14:50,B214,
MF1735,2016/9/14 6:50,2016/9/14 14:50,B214,
MU3412,2016/9/14 6:50,2016/9/14 14:50,B214,
QF3623,2016/9/14 6:50,2016/9/14 14:50,B214,
KY9487,2016/9/14 6:50,2016/9/14 14:50,A131,
ZH9487,2016/9/14 6:50,2016/9/14 14:50,A131,
CA3518,2016/9/14 6:50,2016/9/14 14:50,A131,
SC9487,2016/9/14 6:50,2016/9/14 14:50,A131,
MU3494,2016/9/14 6:55,2016/9/14 14:55,B222,
CZ3501,2016/9/14 6:55,2016/9/14 14:55,B222,
MF1381,2016/9/14 6:55,2016/9/14 14:55,B222,
CZ3905,2016/9/14 6:55,2016/9/14 14:55,B10,
HU7069,2016/9/14 6:55,2016/9/14 14:55,B234,
CZ3035,2016/9/14 6:55,2016/9/14 14:55,A119,
CZ8118,2016/9/14 7:00,2016/9/14 15:00,B09,
OQ2318,2016/9/14 7:00,2016/9/14 15:00,B09,
KL4609,2016/9/14 7:00,2016/9/14 15:00,B220,
CZ3571,2016/9/14 7:00,2016/9/14 15:00,B220,
MF1455,2016/9/14 7:00,2016/9/14 15:00,B220,
MU3657,2016/9/14 7:00,2016/9/14 15:00,B220,
MU3097,2016/9/14 7:00,2016/9/14 15:00,A129,
MF1847,2016/9/14 7:00,2016/9/14 15:00,A129,
CZ3999,2016/9/14 7:00,2016/9/14 15:00,A129,
MU3613,2016/9/14 7:05,2016/9/14 15:05,B901,
MF1265,2016/9/14 7:05,2016/9/14 15:05,B901,
CZ3383,2016/9/14 7:05,2016/9/14 15:05,B901,
MF1184,2016/9/14 7:05,2016/9/14 15:05,B219,
MU3609,2016/9/14 7:05,2016/9/14 15:05,B219,
CZ3294,2016/9/14 7:05,2016/9/14 15:05,B219,
CZ8633,2016/9/14 7:05,2016/9/14 15:05,A120,
MF1569,2016/9/14 7:10,2016/9/14 15:10,B08,
MU3588,2016/9/14 7:10,2016/9/14 15:10,B08,
CZ3699,2016/9/14 7:10,2016/9/14 15:10,B08,
VN503,2016/9/14 7:15,2016/9/14 15:15,A102,
CZ3325,2016/9/14 7:15,2016/9/14 15:15,B903,
MF1209,2016/9/14 7:15,2016/9/14 15:15,B903,
MU4492,2016/9/14 7:15,2016/9/14 15:15,B903,
CZ3449,2016/9/14 7:15,2016/9/14 15:15,B204,
MF1329,2016/9/14 7:15,2016/9/14 15:15,B204,
MU3538,2016/9/14 7:15,2016/9/14 15:15,B204,
MU3798,2016/9/14 7:20,2016/9/14 15:20,B233,
KN5820,2016/9/14 7:20,2016/9/14 15:20,B233,
SV881,2016/9/14 7:25,2016/9/14 15:25,A104,
SC4318,2016/9/14 7:25,2016/9/14 15:25,A130,
ZH4318,2016/9/14 7:25,2016/9/14 15:25,A130,
CA4318,2016/9/14 7:25,2016/9/14 15:25,A130,
GS7526,2016/9/14 7:25,2016/9/14 15:25,B230,
CZ6200,2016/9/14 7:25,2016/9/14 15:25,B221,
CZ9621,2016/9/14 7:30,2016/9/14 15:30,B228,
MU5312,2016/9/14 7:30,2016/9/14 15:30,B228,
CA1316,2016/9/14 7:30,2016/9/14 15:30,A128,
ZH1316,2016/9/14 7:30,2016/9/14 15:30,A128,
CZ340,2016/9/14 7:30,2016/9/14 15:30,"A01,B01",
KY9123,2016/9/14 7:35,2016/9/14 15:35,A132,
CA3602,2016/9/14 7:35,2016/9/14 15:35,A132,
ZH9123,2016/9/14 7:35,2016/9/14 15:35,A132,
CZ3879,2016/9/14 7:40,2016/9/14 15:40,B908,
MF1737,2016/9/14 7:40,2016/9/14 15:40,B908,
MU4451,2016/9/14 7:40,2016/9/14 15:40,B908,
KY9755,2016/9/14 7:40,2016/9/14 15:40,A133,
CA3551,2016/9/14 7:40,2016/9/14 15:40,A133,
ZH9755,2016/9/14 7:40,2016/9/14 15:40,A133,
CZ3695,2016/9/14 7:40,2016/9/14 15:40,B10,
MF1565,2016/9/14 7:40,2016/9/14 15:40,B10,
MU3691,2016/9/14 7:40,2016/9/14 15:40,B10,
TG669,2016/9/14 7:45,2016/9/14 15:45,A109,
PG4834,2016/9/14 7:45,2016/9/14 15:45,A109,
GA899,2016/9/14 7:45,2016/9/14 15:45,A108,
MU3336,2016/9/14 7:50,2016/9/14 15:50,B205,
CZ3417,2016/9/14 7:50,2016/9/14 15:50,B205,
3U3011,2016/9/14 7:50,2016/9/14 15:50,B205,
MF1297,2016/9/14 7:50,2016/9/14 15:50,B205,
CZ3243,2016/9/14 7:50,2016/9/14 15:50,B213,
MU3437,2016/9/14 7:50,2016/9/14 15:50,B209,
MF1562,2016/9/14 7:50,2016/9/14 15:50,B209,
CZ3692,2016/9/14 7:50,2016/9/14 15:50,B209,
MF4510,2016/9/14 7:50,2016/9/14 15:50,B212,
CZ6888,2016/9/14 7:50,2016/9/14 15:50,B212,
MU4416,2016/9/14 7:50,2016/9/14 15:50,B212,
MU3480,2016/9/14 7:55,2016/9/14 15:55,B906,
KL4517,2016/9/14 7:55,2016/9/14 15:55,B906,
MF1705,2016/9/14 7:55,2016/9/14 15:55,B906,
CZ3847,2016/9/14 7:55,2016/9/14 15:55,B906,
HU7361,2016/9/14 8:00,2016/9/14 16:00,B17,
MU3103,2016/9/14 8:00,2016/9/14 16:00,B201,
CZ3115,2016/9/14 8:00,2016/9/14 16:00,B201,
MF1017,2016/9/14 8:00,2016/9/14 16:00,B201,
CZ3503,2016/9/14 8:00,2016/9/14 16:00,B218,
MF1383,2016/9/14 8:00,2016/9/14 16:00,B218,
MU3669,2016/9/14 8:00,2016/9/14 16:00,B218,
CZ5968,2016/9/14 8:05,2016/9/14 16:05,B227,
MF3212,2016/9/14 8:05,2016/9/14 16:05,B227,
MU5742,2016/9/14 8:05,2016/9/14 16:05,B227,
CZ3135,2016/9/14 8:05,2016/9/14 16:05,B210,
MU3697,2016/9/14 8:05,2016/9/14 16:05,B210,
MF1035,2016/9/14 8:05,2016/9/14 16:05,B210,
MF9009,2016/9/14 8:05,2016/9/14 16:05,A103,
CZ363,2016/9/14 8:05,2016/9/14 16:05,A103,
CZ8748,2016/9/14 8:05,2016/9/14 16:05,B215,
9C8856,2016/9/14 8:10,2016/9/14 16:10,A131,
CZ3394,2016/9/14 8:10,2016/9/14 16:10,B208,
MU4505,2016/9/14 8:10,2016/9/14 16:10,B208,
MF1274,2016/9/14 8:10,2016/9/14 16:10,B208,
ZH9597,2016/9/14 8:10,2016/9/14 16:10,A124,
CA3783,2016/9/14 8:10,2016/9/14 16:10,A124,
KY9597,2016/9/14 8:10,2016/9/14 16:10,A124,
CZ3033,2016/9/14 8:10,2016/9/14 16:10,A114,
MU3596,2016/9/14 8:15,2016/9/14 16:15,B211,
CZ3507,2016/9/14 8:15,2016/9/14 16:15,B211,
MF1387,2016/9/14 8:15,2016/9/14 16:15,B211,
CZ3573,2016/9/14 8:15,2016/9/14 16:15,B202,
MU3631,2016/9/14 8:15,2016/9/14 16:15,B202,
MF1457,2016/9/14 8:15,2016/9/14 16:15,B202,
HU7131,2016/9/14 8:15,2016/9/14 16:15,B225,
CZ339,2016/9/14 8:20,2016/9/14 16:20,A01,
KE5830,2016/9/14 8:20,2016/9/14 16:20,A01,
VN507,2016/9/14 8:20,2016/9/14 16:20,A101,
CZ4707,2016/9/14 8:20,2016/9/14 16:20,A101,
HU7808,2016/9/14 8:25,2016/9/14 16:25,B231,
MU4447,2016/9/14 8:25,2016/9/14 16:25,B02,
CZ3201,2016/9/14 8:25,2016/9/14 16:25,B02,
MF1097,2016/9/14 8:25,2016/9/14 16:25,B02,
ZH1829,2016/9/14 8:30,2016/9/14 16:30,A129,
CA1829,2016/9/14 8:30,2016/9/14 16:30,A129,
MU5314,2016/9/14 8:30,2016/9/14 16:30,B224,
ZH1340,2016/9/14 8:30,2016/9/14 16:30,A126,
SC1340,2016/9/14 8:30,2016/9/14 16:30,A126,
CA1340,2016/9/14 8:30,2016/9/14 16:30,A126,
MU4425,2016/9/14 8:35,2016/9/14 16:35,B03,
CZ3917,2016/9/14 8:35,2016/9/14 16:35,B03,
MF1773,2016/9/14 8:35,2016/9/14 16:35,B03,
MF1784,2016/9/14 8:35,2016/9/14 16:35,B223,
CZ3928,2016/9/14 8:35,2016/9/14 16:35,B223,
MU3517,2016/9/14 8:35,2016/9/14 16:35,B223,
HU7169,2016/9/14 8:40,2016/9/14 16:40,B235,
MU4466,2016/9/14 8:40,2016/9/14 16:40,B222,
CZ6262,2016/9/14 8:40,2016/9/14 16:40,B222,
MF1984,2016/9/14 8:40,2016/9/14 16:40,B222,
CZ8470,2016/9/14 8:40,2016/9/14 16:40,B214,
CZ3829,2016/9/14 8:45,2016/9/14 16:45,B905,
MU3482,2016/9/14 8:45,2016/9/14 16:45,B905,
MF1689,2016/9/14 8:45,2016/9/14 16:45,B905,
SC4350,2016/9/14 8:45,2016/9/14 16:45,A127,
ZH4350,2016/9/14 8:45,2016/9/14 16:45,A127,
CA4350,2016/9/14 8:45,2016/9/14 16:45,A127,
MU5286,2016/9/14 8:45,2016/9/14 16:45,B233,
GA9989,2016/9/14 8:50,2016/9/14 16:50,A102,
MF9055,2016/9/14 8:50,2016/9/14 16:50,A102,
CZ387,2016/9/14 8:50,2016/9/14 16:50,A102,
CZ3299,2016/9/14 8:50,2016/9/14 16:50,B219,
MU3476,2016/9/14 8:50,2016/9/14 16:50,B219,
MF1189,2016/9/14 8:50,2016/9/14 16:50,B219,
CZ3257,2016/9/14 8:50,2016/9/14 16:50,B907,
MU4465,2016/9/14 8:50,2016/9/14 16:50,B907,
MF1149,2016/9/14 8:50,2016/9/14 16:50,B907,
CA8232,2016/9/14 8:50,2016/9/14 16:50,A13,
ZH8232,2016/9/14 8:50,2016/9/14 16:50,A13,
SC8232,2016/9/14 8:50,2016/9/14 16:50,A13,
CZ9639,2016/9/14 8:55,2016/9/14 16:55,B232,
MU5238,2016/9/14 8:55,2016/9/14 16:55,B232,
CZ3581,2016/9/14 9:00,2016/9/14 17:00,B206,
CZ3063,2016/9/14 9:00,2016/9/14 17:00,A03,
CZ3113,2016/9/14 9:00,2016/9/14 17:00,B04,
MU3105,2016/9/14 9:00,2016/9/14 17:00,B04,
MF1015,2016/9/14 9:00,2016/9/14 17:00,B04,
CZ3703,2016/9/14 9:00,2016/9/14 17:00,B09,
MU3687,2016/9/14 9:00,2016/9/14 17:00,B09,
MF1573,2016/9/14 9:00,2016/9/14 17:00,B09,
ZH1722,2016/9/14 9:05,2016/9/14 17:05,A130,
CA1722,2016/9/14 9:05,2016/9/14 17:05,A130,
CZ6324,2016/9/14 9:05,2016/9/14 17:05,B217,
MU3363,2016/9/14 9:05,2016/9/14 17:05,B217,
MF4036,2016/9/14 9:05,2016/9/14 17:05,B217,
CZ5980,2016/9/14 9:05,2016/9/14 17:05,B229,
3U8734,2016/9/14 9:05,2016/9/14 17:05,B229,
CZ3931,2016/9/14 9:05,2016/9/14 17:05,B212,
MU4528,2016/9/14 9:05,2016/9/14 17:05,B212,
MF1787,2016/9/14 9:05,2016/9/14 17:05,B212,
ZH9621,2016/9/14 9:10,2016/9/14 17:10,A14,
KY9621,2016/9/14 9:10,2016/9/14 17:10,A14,
CA3413,2016/9/14 9:10,2016/9/14 17:10,A14,
CZ3267,2016/9/14 9:10,2016/9/14 17:10,B909,
MU4468,2016/9/14 9:10,2016/9/14 17:10,B909,
MF1159,2016/9/14 9:10,2016/9/14 17:10,B909,
MF9043,2016/9/14 9:10,2016/9/14 17:10,A01,
CZ365,2016/9/14 9:10,2016/9/14 17:10,A01,
CZ3817,2016/9/14 9:15,2016/9/14 17:15,B221,
MU3498,2016/9/14 9:15,2016/9/14 17:15,B221,
MF1677,2016/9/14 9:15,2016/9/14 17:15,B221,
MF9005,2016/9/14 9:15,2016/9/14 17:15,A115,
CZ395,2016/9/14 9:15,2016/9/14 17:15,A115,
CZ6980,2016/9/14 9:20,2016/9/14 17:20,B03,
MU4412,2016/9/14 9:20,2016/9/14 17:20,B03,
